ET_FID,X,Y,Id,HAZSITE_ID,CONTRACTOR,DOE_DIV,DSTRICT_ID,ERS_CLASS,ERS_OPRUNT,ERS_RECLAS,ERS_STAT_D,ERS_TYPE_D,SITE_NAME,SITE_NUM,SWMUFLAG,UNIT_CTGY,PHOTOS,DOE_DIV_S,RES_CONT_S,RES_PROJ,RES_PROJ_S,ERS_CL_RCL,ERS_OP_DES,MAP_AUTH,Shape_len,Lat,Long,ET_ID,ET_X,ET_Y,ET_ANGLE,ET_STATION
2436,566838.484121609,134308.717808317,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566838.48412,134308.71781,105.149,39
2437,566841.252869923,134307.589931157,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566841.25287,134307.58993,119.7457,42
2438,566843.653132808,134305.803462668,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566843.65313,134305.80346,131.1868,45
2439,566845.5009018,134303.454000751,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566845.5009,134303.454,146.9346,48
2440,566846.655636603,134300.69508775,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566846.65564,134300.69509,161.9263,51
2441,566847.062499996,134297.737233195,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566847.0625,134297.73723,180,54
2442,566846.715565537,134294.769798322,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566846.71557,134294.7698,198.0825,57
2443,566845.599401184,134291.992542036,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566845.5994,134291.99254,207.5442,60
2444,566843.774112757,134289.625918879,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566843.77411,134289.62592,226.049,63
2445,566841.417612824,134287.781834246,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566841.41761,134287.78183,238.472,66
2446,566838.661889659,134286.621543766,0,707,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-101; 241-SX-TK-101,241-SX-101,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8228702463,566836,134298,103,566838.66189,134286.62154,257.0045,69
2447,566804.375000002,134286.140599996,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566804.375,134286.1406,273.5827,0
2448,566801.419137635,134286.591686403,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566801.41914,134286.59169,287.3496,3
2449,566798.671147619,134287.776106064,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566798.67115,134287.77611,302.4721,6
2450,566796.31548639,134289.622023663,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566796.31549,134289.62202,313.9639,9
2451,566794.579389685,134292.057652245,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566794.57939,134292.05765,331.3888,12
2452,566793.462580641,134294.829890727,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566793.46258,134294.82989,346.242,15
2453,566793.1438933,134297.803752922,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566793.14389,134297.80375,4.4721,18
2454,566793.577895097,134300.764979132,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566793.5779,134300.76498,18.4379,21
2455,566794.804051989,134303.494928654,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566794.80405,134303.49493,28.6112,24
2456,566796.679775804,134305.82315522,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566796.67978,134305.82316,47.117,27
2457,566799.087852635,134307.597096866,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566799.08785,134307.5971,59.3003,30
2458,566801.881592038,134308.667108286,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566801.88159,134308.66711,74.8396,33
2459,566804.853798023,134308.984400004,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566804.8538,134308.9844,90,36
2460,566807.809122481,134308.520109562,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566807.80912,134308.52011,106.0934,39
2461,566810.535376156,134307.297115171,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566810.53538,134307.29712,122.4671,42
2462,566812.872205676,134305.43025665,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566812.87221,134305.43026,139.3932,45
2463,566814.620118426,134302.998972363,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566814.62012,134302.99897,152.4422,48
2464,566815.672490241,134300.201895845,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566815.67249,134300.2019,166.2425,51
2465,566816.000000002,134297.230803362,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566816,134297.2308,180,54
2466,566815.518186389,134294.282369475,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566815.51819,134294.28237,198.0847,57
2467,566814.29433343,134291.550809354,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566814.29433,134291.55081,213.6914,60
2468,566812.380272334,134289.254907972,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566812.38027,134289.25491,227.4867,63
2469,566809.967767438,134287.486678854,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566809.96777,134287.48668,239.2875,66
2470,566807.167869252,134286.433444356,0,697,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-102; 241-SX-TK-102,241-SX-102,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8139252271,566805,134298,104,566807.16787,134286.43344,254.9298,69
2471,566773.062500001,134286.062500004,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566773.0625,134286.0625,274.7552,0
2472,566770.111668676,134286.566941998,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566770.11167,134286.56694,288.4305,3
2473,566767.39715448,134287.81948817,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566767.39715,134287.81949,300.5091,6
2474,566765.097576108,134289.729947536,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566765.09758,134289.72995,319.4053,9
2475,566763.358096481,134292.164440795,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566763.3581,134292.16444,331.915,12
2476,566762.334286641,134294.973209639,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566762.33429,134294.97321,350.9079,15
2477,566762.067482037,134297.954122999,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566762.06748,134297.95412,4.4897,18
2478,566762.586699425,134300.898308324,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566762.5867,134300.89831,18.0818,21
2479,566763.830449982,134303.614609931,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566763.83045,134303.61461,33.0719,24
2480,566765.755833612,134305.901778102,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566765.75583,134305.90178,49.6362,27
2481,566768.205062024,134307.618126438,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566768.20506,134307.61813,63.437,30
2482,566771.013112595,134308.639758838,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566771.01311,134308.63976,78.0563,33
2483,566773.993087147,134308.906300004,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566773.99309,134308.9063,90,36
2484,566776.936535088,134308.375280651,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566776.93654,134308.37528,107.3507,39
2485,566779.645516137,134307.109548378,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566779.64552,134307.10955,121.5299,42
2486,566781.927250375,134305.17550055,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566781.92725,134305.1755,135.783,45
2487,566783.633127644,134302.724020932,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566783.63313,134302.72402,152.4486,48
2488,566784.67244774,134299.922121764,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566784.67245,134299.92212,166.5037,51
2489,566784.894090329,134296.940469737,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566784.89409,134296.94047,184.3129,54
2490,566784.385922847,134293.994350132,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566784.38592,134293.99435,198.0811,57
2491,566783.094540293,134291.294888714,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566783.09454,134291.29489,213.0707,60
2492,566781.143756146,134289.030145484,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566781.14376,134289.03015,228.2375,63
2493,566778.694063383,134287.316133494,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566778.69406,134287.31613,241.0297,66
2494,566775.87413005,134286.312282398,0,687,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-103; 241-SX-TK-103,241-SX-103,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8295608716,566774,134297,105,566775.87413,134286.31228,255.957,69
2495,566835.749999999,134255.125,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566835.75,134255.125,272.6857,0
2496,566832.784981061,134255.522504733,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566832.78498,134255.5225,284.0362,3
2497,566830.025032982,134256.668741156,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566830.02503,134256.66874,299.7429,6
2498,566827.637635724,134258.473255477,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566827.63764,134258.47326,311.1877,9
2499,566825.810789348,134260.847008217,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566825.81079,134260.84701,331.9341,12
2500,566824.683129466,134263.618861084,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566824.68313,134263.61886,341.922,15
2501,566824.312400002,134266.588067213,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566824.3124,134266.58807,0,18
2502,566824.71249342,134269.550279965,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566824.71249,134269.55028,13.7501,21
2503,566825.869473486,134272.306041938,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566825.86947,134272.30604,32.4778,24
2504,566827.693187649,134274.677088677,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566827.69319,134274.67709,47.4901,27
2505,566830.073002086,134276.492235754,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566830.073,134276.49224,58.4623,30
2506,566832.845252525,134277.612150585,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566832.84525,134277.61215,77.0047,33
2507,566835.812613854,134277.979523222,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566835.81261,134277.97952,90.8942,36
2508,566838.775052038,134277.571886994,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566838.77505,134277.57189,104.034,39
2509,566841.524017472,134276.394342949,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566841.52402,134276.39434,121.5357,42
2510,566843.882837794,134274.561431957,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566843.88284,134274.56143,138.3665,45
2511,566845.677443622,134272.167992335,0,688,Washington River Protection Solutions, ,200W,Accepted,WMA S/SX,None,Inactive,Single-Shell Tank,241-SX-104; 241-SX-TK-104,241-SX-104,Yes,Treatment, Storage and Disposal (TSD), , ,WRPS,Not Specified, ,Accepted    None, ,CHPRC,71.8052907603,566836,134267,106,566845.67744,134272.16799,148.1071,48
